UAE,Austria,2006,,60,,Camcopter S-100,UAV,60,?,2006; 2007; 2008; 2009; 2010,New,Incl production of components and/or production under licence in UAE; UAE designation Al Saber,0.2,12,12
UAE,Australia,2019,,,,R-400S,IFV turret,100,?,2019,New,AED1.6 b ($316 m) deal; probably incl for Nimr APC/IFV produced in UAE,0.6,0,60
UAE,Brazil,2019,,24,,B-250LA,ground attack aircraft,0,,,New,AED2.3 b ($620 m) deal; developed for UAE and produced under licence in UAE,0,0,0
UAE,Brazil,2023,,40,,B-250T,trainer aircraft,0,,,New,Developed for UAE and produced under licence in UAE; delivery planned from 2026,0,0,0
UAE,Brazil,1982,,60,?,EE-11 Urutu,APC,60,?,1982; 1983,New,For Dubai; no. could be between 30 and 120,0.24,14.7,14.7
UAE,Bulgaria,2002,?,900,?,Konkurs,anti-tank missile,900,?,2003,New,For BTR-3U IFVs from Ukraine,0.02,18,18
UAE,Canada,2010,,24,?,aircraft engine,aircraft engine,24,?,2010; 2011; 2012; 2013,New,Pratt & Whitney Canada PT-6A-67 turboprop; for 24 AT-802U combat aircraft from USA,0.5,12,12
UAE,Canada,2009,,25,?,aircraft engine,aircraft engine,25,?,2011; 2012,New,Pratt & Whitney Canada PT-6A-68B (1600hp) turboprop; for 25 PC-21 trainer aircraft from Switzerland,0.5,12.5,12.5
UAE,Canada,2014,,24,?,aircraft engine,aircraft engine,24,?,2015; 2016; 2017,New,Pratt & Whitney Canada PT-6A-67 turboprop; for 24 Archangel-BPA combat aircraft from USA,0.5,12,12
UAE,Canada,2019,,24,?,aircraft engine,aircraft engine,0,,,New,Pratt & Whitney Canada PT-6A-68 (1600hp) turboprop for 24 B-250LA combat aircraft from Brazil,0.5,12,0
UAE,Canada,2023,,40,?,aircraft engine,aircraft engine,0,,,New,Pratt & Whitney Canada PT-6A-68 (1600hp) turboprop for 40 B-250T trainer aircraft from Brazil,0.5,20,0
UAE,Canada,2017,,10,,aircraft engine,aircraft engine,10,?,2019,New,Pratt & Whitney Canada PW-127G (2650hp) turboprop for 5 C-295 transport aircraft from Spain,0.75,7.5,7.5
UAE,Canada,1981,?,14,,aircraft engine,aircraft engine,14,,1982,New,Pratt & Whitney Canada PT-6A-25 (750hp) turboprop; for 14 PC-7 trainer aircraft from Switzerland,0.35,4.9,4.9
UAE,Canada,1984,,10,,aircraft engine,aircraft engine,10,?,1985; 1986,New,Pratt & Whitney Canada PT-6A-25A (750hp) turboprop; for 10 PC-7 trainer aircraft from Switzerland,0.35,3.5,3.5
UAE,Canada,2019,,2,?,Challenger-650,light transport aircraft,2,,2022,New,,14.3,28.6,28.6
UAE,Canada,1970,?,1,,DHC-4 Caribou,transport aircraft,1,,1971,New,For Abu Dhabi,3.75,3.75,3.75
UAE,Canada,1967,?,4,,DHC-4 Caribou,transport aircraft,4,,1968; 1969,New,For Abu Dhabi,3.75,15,15
UAE,Canada,1977,,4,,DHC-5 Buffalo,transport aircraft,4,?,1978,New,,13.22,52.88,52.88
UAE,Canada,1981,,1,,DHC-5 Buffalo,transport aircraft,1,,1982,New,For Abu Dhabi,13.22,13.22,13.22
UAE,Canada,2008,,10,?,DHC-6 Twin Otter,transport aircraft,10,?,2013; 2014; 2015,New,$65m deal; DHC-6-400 version; incl 4 Guardian-400 surveillance/MP version; bought and owned by UAE company incl for use by UAE government,2.5,25,25
UAE,Canada,2012,?,2,,Global Express,transport aircraft,2,,2018; 2019,New,'Project Dolphin'; Global Express-6000 version; modified to SIGINT aircraft in UK before delivery,25,50,50
UAE,Canada,2015,,2,,Global Express,transport aircraft,2,,2020,New,Part of $1.3 b deal; Global-6000 version; for modification to AEW&C/AGS aircraft in Sweden (with Swedish Erieye system),25,50,50
UAE,Canada,2017,,1,,Global Express,transport aircraft,1,,2021,New,Part of AED866 m ($238 m) deal; Global-6000 version; for modification to AEW&C/AGS aircraft in Sweden (with Swedish Erieye system),25,25,25
UAE,Canada,2021,,2,,Global Express,transport aircraft,0,,,New,For modification to AEW&C/AGS aircraft in Sweden (with Swedish Erieye system),25,50,0
UAE,China,2018,?,6,?,AH-4 155mm,towed gun,6,?,2019,New,,1,6,6
UAE,China,2023,,,,AR-3,self-propelled MRL,0,,,New,AED902 m ($245 m) deal,0,0,0
UAE,China,2017,,500,?,Blue Arrow-7,anti-tank missile,500,?,2017; 2018; 2019; 2020,New,For Wing Loong-2 UCAV,0.04,20,20
UAE,China,2019,?,10,?,CR500 Golden Eagle,armed UAV,0,,,New,,0,0,0
UAE,China,2023,,15,,L-15,trainer/combat aircraft,2,,2023,New,,7.6,114,15.2
UAE,China,2018,?,5,?,SR-5,self-propelled MRL,5,?,2020,New,,1.1,5.5,5.5
UAE,China,1990,?,20,?,Type-59-1 130mm,towed gun,20,?,1993; 1994,New,,0.7,14,14
UAE,China,2011,?,25,?,Wing Loong-1,armed UAV,25,?,2013; 2014; 2015; 2016; 2017,New,,3,75,75
UAE,China,2017,,15,?,Wing Loong-2,armed UAV,15,?,2017; 2018,New,,4,60,60
