Romania,Bulgaria,1988,,42,?,2S1 122mm,SPG turret,42,?,1989; 1990; 1991; 1992,New,For M-89 (Model-1989) self-propelled gun produced in Romania,0.5,21,21
Romania,Canada,2008,,2,,HF SWR-503,sea search radar,2,?,2010; 2011,New,,5,10,10
Romania,China,1971,?,27,,Type-025/Huchuan,FAC,27,?,1973; 1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982; 1983,New,24 assembled/produced in Romania,12,324,324
Romania,China,1987,?,6,,Type-025/Huchuan,FAC,6,?,1988; 1989; 1990,New,,12,72,72
Romania,China,1970,?,12,,Il-28,bomber aircraft,12,,1971; 1974,New,Aid; H-5 (B-5) version,7.2,86.4,86.4
Romania,China,1978,?,2,,Il-28,bomber aircraft,2,,1979,New,HJ-5 (BT-5) trainer version,7.2,14.4,14.4
Romania,China,1971,,26,,Type-062,patrol craft,26,?,1972; 1973; 1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982,New,23 assembled/produced in Romania,9,234,234
Romania,Czechoslovakia,1965,?,52,?,L-29 Delfin,trainer aircraft,52,?,1966; 1967; 1968; 1969; 1970; 1971; 1972; 1973; 1974,New,,1,52,52
Romania,Czechoslovakia,1980,?,32,,L-39Z Albatros,trainer/combat aircraft,32,,1981; 1982; 1983; 1984; 1985,New,L-39ZA version,4,128,128
Romania,Czechoslovakia,1955,?,580,,M-51 130mm,self-propelled MRL,580,?,1956; 1957; 1958; 1959; 1960; 1961; 1962; 1963; 1964; 1965,New,Romanian designation R-2,0.4,232,232
Romania,Czechoslovakia,1955,?,66,?,SU-100,tank destroyer,66,?,1955; 1956,New,SD-100 version,1,66,66
Romania,Czechoslovakia,1954,?,175,?,T-34-85,tank,175,?,1954; 1955,New,T-34-85CZ version,0.95,166.25,166.25
Romania,France,1996,?,100,?,R-550 Magic-2,SRAAM,100,?,2003; 2004,New,For MiG-21 Lancer (modernized MiG-21MF) and possibly for MiG-29 combat aircraft; possibly incl assembly/licensed production in Romania,0.11,11,11
Romania,France,1970,?,122,?,SA-316B Alouette-3,light helicopter,122,?,1972; 1973; 1974; 1975; 1976; 1977; 1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1994,New,Romanian designation IAR-316B; incl some for ASW,0.9,109.8,109.8
Romania,France,1974,?,104,?,SA-330 Puma,helicopter,104,?,1978; 1979; 1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990; 1991; 1992; 1993; 1994,New,Produced under licence in Romania as IAR-330,6,624,624
Romania,France,2004,?,3,,SA-330 Puma,helicopter,3,?,2007; 2008,New,IAR-330 version,6,18,18
Romania,France,2023,?,2,,Scorpene,submarine,0,,,New,Selected 2023 but not yet ordered by end-2023; delivery planned by 2031,300,600,0
Romania,France,2012,,16,,VAP,APV,16,,2013; 2014; 2015,New,,0.12,1.92,1.92
Romania,France,1979,?,500,?,vehicle engine,vehicle engine,500,?,1980; 1981; 1982; 1983; 1984; 1985; 1986; 1987; 1988; 1989; 1990,New,Saviem-798.05N2 (154hp) diesel engine; for some 500 TABC-79 APC produced in Romania,0.01,5,5
Romania,Germany,2007,?,3,?,BPz-2,ARV,3,,2008,Second hand,Second-hand; designation uncertain (reported as armoured recovery vehicle),0.56,1.68,1.68
Romania,Germany,1998,,36,?,Gepard,self-propelled AA gun,36,?,2004; 2005; 2006; 2007; 2008; 2009,Second hand but modernized,Second-hand; $37 m aid; modernized before delivery; 7 more for spare part only,5.94,213.84,213.84
Romania,Israel,2017,,,,CARDOM 120mm,mortar,12,,2021,New,SPEAR version; for Piranha-5 IFV from Switzerland; probably produced under licence in Romania,0.25,0,3
Romania,Israel,2022,,21,,Hermes-450,UAV,0,,,New,Watchkeeper X version; produced under licence in Romania,2,42,0
Romania,Israel,2000,?,10,?,Litening,aircraft EO system,10,?,2001; 2002,New,For modernized MiG-21,1,10,10
Romania,Israel,1993,,25,,EL/M-2032,combat aircraft radar,25,?,1996; 1997; 1998; 1999; 2000; 2001; 2002,New,For modernization of 25 MiG-21MF combat aircraft to MiG-21 LanceR-C,2,50,50
Romania,Israel,1995,?,100,?,OPHER,guided bomb,100,?,1997,New,,0.02,2,2
Romania,Israel,1997,?,99,?,OWS-25,IFV turret,99,?,2005; 2006; 2007; 2008; 2009,New,For modernization of 99 MLI-84 IFV to MLI-84M,0.6,59.4,59.4
Romania,Israel,1998,?,1000,?,Spike-ER,anti-tank missile,1000,?,1999; 2000; 2001; 2002; 2003; 2004; 2005,New,For SA-330 (IAR-330) helicopters modernized to IAR-330 SOCAT,0.06,60,60
Romania,Israel,2005,?,1000,?,Spike-MR/LR,anti-tank missile,1000,?,2005; 2006; 2007; 2008; 2009; 2010,New,For MLI-84M IFV; from German EuroSpike production line,0.03,30,30
Romania,Israel,2015,,1000,?,Spike-MR/LR,anti-tank missile,1000,?,2017; 2018,New,EUR130 m deal; from German production line; including Spike-LR version,0.03,30,30
Romania,Israel,2018,,127,?,UT-25/UT-30,IFV turret,82,?,2020; 2021; 2022; 2023,New,UT-30MK2 version; for Piranha-5 IFV from Switzerland; produced under licence in Romania,0.6,76.2,49.2
Romania,Israel,2009,?,3,?,Wolf,APC,3,?,2009,New,,0.16,0.48,0.48
Romania,Italy,2007,,7,,C-27J Spartan,transport aircraft,7,,2010; 2011; 2012; 2013; 2015,New,EUR220 m deal,16,112,112
Romania,Italy,2003,,2,,Super Rapid 76mm,naval gun,2,,2004; 2005,New,For modernization of 2 Boxer (Type-22) frigates,2.75,5.5,5.5
Romania,Moldova,1992,?,1,,MiG-29S,FGA aircraft,1,,1992,Second hand,Second-hand; payment for debt,11.4,11.4,11.4
Romania,Netherlands,2004,,8,,I-HAWK,SAM system,8,,2005,Second hand,Second-hand; EUR24 m ($32 m) deal; possibly HAWK PIP-3 version or modernized to PIP-3 version after delivery,15,120,120
Romania,Netherlands,2004,,213,?,MIM-23B HAWK,SAM,213,?,2005,Second hand,Second-hand,0.07,14.48,14.48
Romania,Norway,2022,,2,?,F100,turbofan,0,,,Second hand,Probably second-hand; spare engines for F-16AM combat aircraft,1.3,2.6,0
Romania,Norway,2022,,32,,F-16C,FGA aircraft,3,?,2023,Second hand,Second-hand; EUR388 m deal; F-16AM version (incl F-16BM trainer/combat version); delivery planned 2023-2025,11.4,364.8,34.2
Romania,Norway,2021,,50,?,NSM,anti-ship missile,0,,,New,For NSM coastal defence systems,1,50,0
Romania,Norway,2021,,2,?,NSM CDS,coastal defence system,0,,,New,Ordered via USA; delivery planned 2024,5,10,0
Romania,Portugal,2013,,2,?,F100,turbofan,2,?,2016,Second hand,Probably second-hand; spares for F-16 combat aircraft,1.3,2.6,2.6
Romania,Portugal,2013,,12,,F-16C,FGA aircraft,12,,2016; 2017,Second hand but modernized,Second-hand but probably modernized before delivery; EUR186 m deal; F-16AM version (incl 3 F-16BM),18.81,225.72,225.72
Romania,Portugal,2020,,5,,F-16C,FGA aircraft,5,,2020; 2021,Second hand,Second-hand; EUR150 m deal; F-16AM version,11.4,57,57
Romania,Russia,1992,?,10,?,53-65,anti-ship torpedo,10,?,1997,New,For Sebastian frigate,1.1,11,11
Romania,Russia,1992,?,1,,AK-176 76mm,naval gun,1,,1997,New,For 1 Sebastian frigates produced in Romania,2.5,2.5,2.5
Romania,Russia,1987,?,3,,AK-230 30mm,naval gun,3,,1992; 1993; 1995,New,For 1 Tulcea tanker and 2 Grozavu tugs produced in Romania: probably ordered from Soviet Union and delivered from Russia after break-up of Soviet Union,1,3,3
Romania,Russia,1989,?,4,,AK-630 30mm,naval gun,4,,1997,New,For 1 Sebastian frigate produced in Romania; incl 2 AK-306 version; probably ordered from Soviet Union and delivered from Russia after break-up of Soviet Union,1,4,4
Romania,Russia,1977,?,9,?,BTR-70,APC,9,?,1992,New,Romanian designation TAB-77; incl command post and ARV versions; ordered from Soviet Union and produced under Russian licence after break-up of Soviet Union,0.27,2.43,2.43
Romania,Russia,1996,?,2,,MiG-23M,fighter aircraft,2,,1996,Second hand,Second-hand; MiG-23UB version,6.8,13.6,13.6
Romania,Russia,1993,?,1,,MiG-29,fighter aircraft,1,,1994,New,,20.65,20.65,20.65
